2023-03-07T03:18:08.618Z [ 0.070108, 10.2772 ] [ 0.070107, 60.3984 ]
2023-03-07T03:18:08.693Z [ 0.070108, 15.0339 ] [ 0.070107, 57.1984 ]
2023-03-07T03:18:08.790Z [ 0.070108, 15.0339 ] [ 0.070107, 57.1984 ]
2023-03-07T03:18:08.892Z [ 0.070108, 15.0339 ] [ 0.070107, 57.1984 ]
2023-03-07T03:18:08.993Z [ 0.070108, 15.0339 ] [ 0.070107, 57.1984 ]
2023-03-07T03:18:09.090Z [ 0.070108, 15.0339 ] [ 0.070107, 57.1984 ]
2023-03-07T03:18:09.193Z [ 0.070108, 29.0787 ] [ 0.070107, 57.1984 ]
2023-03-07T03:18:09.293Z [ 0.070108, 29.0787 ] [ 0.070107, 46.828 ]
2023-03-07T03:18:09.594Z [ 0.070108, 29.0787 ] [ 0.070107, 46.828 ]
2023-03-07T03:18:09.694Z [ 0.070108, 29.0787 ] [ 0.070107, 46.828 ]
2023-03-07T03:18:09.792Z [ 0.070108, 29.0787 ] [ 0.070107, 46.828 ]
2023-03-07T03:18:09.895Z [ 0.070108, 36.378 ] [ 0.070107, 41.7525 ]
2023-03-07T03:18:09.993Z [ 0.070108, 36.378 ] [ 0.070107, 41.7525 ]
2023-03-07T03:18:10.094Z [ 0.070108, 36.378 ] [ 0.070107, 41.7525 ]
2023-03-07T03:18:10.887Z [ 0.070108, 36.378 ] [ 0.070107, 41.7525 ]
2023-03-07T03:18:11.196Z [ 0.070108, 36.378 ] [ 0.070107, 44.9525 ]
2023-03-07T03:18:11.491Z [ 0.070108, 36.378 ] [ 0.070107, 44.9525 ]
2023-03-07T03:18:11.895Z [ 0.070108, 36.378 ] [ 0.070107, 44.9525 ]
2023-03-07T03:18:11.997Z [ 0.070108, 29.0787 ] [ 0.070107, 46.9834 ]
2023-03-07T03:18:12.611Z [ 0.070108, 29.0787 ] [ 0.070107, 46.9834 ]
2023-03-07T03:18:13.196Z [ 0.070108, 29.0787 ] [ 0.070107, 46.9834 ]
2023-03-07T03:18:13.400Z [ 0.070108, 5.2019 ] [ 0.070107, 38.3913 ]
2023-03-07T03:18:13.493Z [ 0.070108, 5.2019 ] [ 0.070107, 30.2663 ]
2023-03-07T03:18:13.593Z [ 0.070108, 5.1734 ] [ 0.070107, 33.4663 ]
2023-03-07T03:18:13.696Z [ 0.070108, 4.9475 ] [ 0.070107, 34.2454 ]
2023-03-07T03:18:13.796Z [ 0.070108, 5.5818 ] [ 0.070107, 38.7745 ]
2023-03-07T03:18:13.896Z [ 0.070108, 5.5818 ] [ 0.070107, 48.4881 ]
2023-03-07T03:18:14.001Z [ 0.070108, 5.5818 ] [ 0.070107, 40.8053 ]
2023-03-07T03:18:14.095Z [ 0.070108, 5.5818 ] [ 0.070107, 45.8452 ]
2023-03-07T03:18:14.196Z [ 0.070108, 5.5818 ] [ 0.070107, 50.3318 ]
2023-03-07T03:18:14.296Z [ 0.070108, 0.6343 ] [ 0.070107, 37.5304 ]
2023-03-07T03:18:14.402Z [ 0.070108, 0.6183 ] [ 0.070107, 26.2978 ]
2023-03-07T03:18:14.495Z [ 0.070108, 0.6183 ] [ 0.070107, 35.027 ]
2023-03-07T03:18:14.593Z [ 0.070108, 0.6183 ] [ 0.070107, 35.027 ]
2023-03-07T03:18:14.695Z [ 0.070108, 0.6183 ] [ 0.070107, 39.2719 ]
2023-03-07T03:18:14.793Z [ 0.070108, 0.6183 ] [ 0.070107, 39.2719 ]
2023-03-07T03:18:14.898Z [ 0.070108, 0.6183 ] [ 0.070107, 39.2719 ]
2023-03-07T03:18:15.098Z [ 0.070108, 0.6183 ] [ 0.070107, 39.2719 ]
2023-03-07T03:18:15.196Z [ 0.070108, 0.6183 ] [ 0.070107, 35.027 ]
2023-03-07T03:18:15.396Z [ 0.070108, 0.6183 ] [ 0.070107, 35.027 ]
2023-03-07T03:18:15.495Z [ 0.070108, 0.6183 ] [ 0.070107, 35.027 ]
2023-03-07T03:18:15.594Z [ 0.070108, 0.6183 ] [ 0.070107, 37.0585 ]
2023-03-07T03:18:15.699Z [ 0.070108, 0.6183 ] [ 0.070107, 37.0585 ]
2023-03-07T03:18:15.794Z [ 0.070108, 0.6183 ] [ 0.070107, 41.2868 ]
2023-03-07T03:18:15.894Z [ 0.070108, 0.5125 ] [ 0.070107, 42.9774 ]
2023-03-07T03:18:16.002Z [ 0.070109, 0.002 ] [ 0.070108, 31.1398 ]
2023-03-07T03:18:16.096Z [ 0.070109, 0.002 ] [ 0.070108, 31.1398 ]
2023-03-07T03:18:16.396Z [ 0.070109, 0.002 ] [ 0.070108, 31.1398 ]
2023-03-07T03:18:16.494Z [ 0.070109, 0.002 ] [ 0.070108, 31.1398 ]
2023-03-07T03:18:16.594Z [ 0.070109, 0.002 ] [ 0.070108, 31.1398 ]
2023-03-07T03:18:16.995Z [ 0.070109, 0.002 ] [ 0.070108, 31.1398 ]
2023-03-07T03:18:17.097Z [ 0.070109, 0.002 ] [ 0.070108, 31.1398 ]
2023-03-07T03:18:17.196Z [ 0.070109, 0.6362 ] [ 0.070108, 31.1398 ]
2023-03-07T03:18:17.833Z [ 0.070109, 0.6362 ] [ 0.070108, 31.1398 ]
2023-03-07T03:18:17.995Z [ 0.07011, 0.002 ] [ 0.070109, 30.9096 ]
2023-03-07T03:18:18.097Z [ 0.07011, 0.002 ] [ 0.070109, 30.9096 ]
2023-03-07T03:18:18.197Z [ 0.07011, 0.002 ] [ 0.070109, 35.6898 ]
2023-03-07T03:18:18.397Z [ 0.07011, 0.002 ] [ 0.070109, 35.6898 ]
2023-03-07T03:18:18.498Z [ 0.07011, 0.002 ] [ 0.070109, 35.6898 ]
2023-03-07T03:18:18.600Z [ 0.07011, 0.002 ] [ 0.070109, 30.9096 ]
2023-03-07T03:18:18.698Z [ 0.07011, 0.002 ] [ 0.070109, 30.9096 ]
2023-03-07T03:18:18.798Z [ 0.07011, 0.002 ] [ 0.070109, 30.9096 ]
2023-03-07T03:18:18.996Z [ 0.07011, 0.002 ] [ 0.070109, 30.9096 ]
2023-03-07T03:18:19.098Z [ 0.07011, 0.002 ] [ 0.070109, 30.9096 ]
2023-03-07T03:18:19.198Z [ 0.07011, 0.6362 ] [ 0.070109, 30.9096 ]
2023-03-07T03:18:19.297Z [ 0.07011, 0.5221 ] [ 0.070109, 30.9116 ]
2023-03-07T03:18:19.399Z [ 0.070111, 0.002 ] [ 0.07011, 30.9581 ]
2023-03-07T03:18:19.497Z [ 0.070111, 0.002 ] [ 0.07011, 34.1581 ]
2023-03-07T03:18:19.598Z [ 0.070111, 0.002 ] [ 0.07011, 34.1581 ]
2023-03-07T03:18:19.799Z [ 0.070111, 0.002 ] [ 0.07011, 38.8739 ]
2023-03-07T03:18:19.998Z [ 0.070111, 0.002 ] [ 0.07011, 38.8739 ]
2023-03-07T03:18:20.099Z [ 0.070111, 0.002 ] [ 0.07011, 38.8739 ]
2023-03-07T03:18:20.198Z [ 0.070111, 0.002 ] [ 0.07011, 38.7779 ]
2023-03-07T03:18:20.598Z [ 0.070111, 0.002 ] [ 0.07011, 38.7779 ]
2023-03-07T03:18:21.213Z [ 0.070111, 0.002 ] [ 0.07011, 43.2651 ]
2023-03-07T03:18:21.214Z [ 0.070111, 0.002 ] [ 0.07011, 38.7779 ]
2023-03-07T03:18:21.399Z [ 0.070111, 0.002 ] [ 0.07011, 31.9328 ]
2023-03-07T03:18:21.828Z [ 0.070111, 0.002 ] [ 0.07011, 31.9328 ]
2023-03-07T03:18:21.829Z [ 0.070111, 0.002 ] [ 0.07011, 46.0966 ]
2023-03-07T03:18:21.903Z [ 0.070111, 0.002 ] [ 0.07011, 46.0966 ]
2023-03-07T03:18:21.997Z [ 0.070111, 0.002 ] [ 0.07011, 41.4132 ]
2023-03-07T03:18:22.100Z [ 0.070111, 0.002 ] [ 0.07011, 46.3573 ]
2023-03-07T03:18:22.200Z [ 0.070111, 0.002 ] [ 0.07011, 46.3573 ]
2023-03-07T03:18:22.300Z [ 0.070111, 0.002 ] [ 0.07011, 46.3573 ]
2023-03-07T03:18:22.498Z [ 0.070111, 0.002 ] [ 0.07011, 46.3573 ]
2023-03-07T03:18:22.602Z [ 0.070111, 0.002 ] [ 0.07011, 59.5767 ]
2023-03-07T03:18:22.700Z [ 0.070111, 0.002 ] [ 0.07011, 59.5767 ]
2023-03-07T03:18:22.799Z [ 0.070111, 0.002 ] [ 0.07011, 59.5767 ]
2023-03-07T03:18:22.902Z [ 0.070111, 4.8023 ] [ 0.07011, 56.3767 ]
2023-03-07T03:18:23.003Z [ 0.070111, 9.4414 ] [ 0.07011, 36.9354 ]
2023-03-07T03:18:23.106Z [ 0.070111, 4.8023 ] [ 0.07011, 27.7833 ]
2023-03-07T03:18:23.203Z [ 0.070113, 0.002 ] [ 0.070112, 11.875 ]
2023-03-07T03:18:23.301Z [ 0.070113, 0.002 ] [ 0.070112, 21.1479 ]
2023-03-07T03:18:23.646Z [ 0.070113, 0.002 ] [ 0.070112, 34.9692 ]
2023-03-07T03:18:23.649Z [ 0.070113, 0.002 ] [ 0.070112, 34.9692 ]
2023-03-07T03:18:23.650Z [ 0.070113, 0.002 ] [ 0.070112, 34.9692 ]
2023-03-07T03:18:23.745Z [ 0.070113, 0.002 ] [ 0.070112, 35.8225 ]
2023-03-07T03:18:23.812Z [ 0.070113, 0.002 ] [ 0.070112, 35.8225 ]
2023-03-07T03:18:23.899Z [ 0.070113, 0.002 ] [ 0.070112, 35.8225 ]
2023-03-07T03:18:23.999Z [ 0.070113, 0.002 ] [ 0.070112, 31.5207 ]
2023-03-07T03:18:24.104Z [ 0.070113, 0.002 ] [ 0.070112, 31.5207 ]
2023-03-07T03:18:24.201Z [ 0.070113, 0.002 ] [ 0.070112, 33.549 ]
2023-03-07T03:18:24.298Z [ 0.070113, 0.002 ] [ 0.070112, 28.9559 ]
2023-03-07T03:18:24.408Z [ 0.070113, 0.002 ] [ 0.070112, 28.9559 ]
2023-03-07T03:18:24.500Z [ 0.070113, 0.002 ] [ 0.070112, 33.6415 ]
2023-03-07T03:18:24.608Z [ 0.070113, 0.002 ] [ 0.070112, 33.6415 ]
2023-03-07T03:18:24.702Z [ 0.070113, 0.002 ] [ 0.070112, 33.6415 ]
2023-03-07T03:18:24.803Z [ 0.070113, 0.002 ] [ 0.070112, 33.6415 ]
2023-03-07T03:18:24.902Z [ 0.070113, 0.002 ] [ 0.070112, 28.9559 ]
2023-03-07T03:18:25.010Z [ 0.070113, 0.002 ] [ 0.070112, 28.9559 ]
2023-03-07T03:18:25.103Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:25.302Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:25.399Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:25.501Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:25.699Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:25.801Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:25.900Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:26.004Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:26.302Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:26.401Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:26.600Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:26.699Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:26.905Z [ 0.070113, 0.002 ] [ 0.070112, 38.0918 ]
2023-03-07T03:18:27.000Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:27.102Z [ 0.070113, 0.002 ] [ 0.070112, 33.8223 ]
2023-03-07T03:18:27.203Z [ 0.070113, 0.002 ] [ 0.070112, 45.3648 ]
2023-03-07T03:18:27.975Z [ 0.070113, 0.002 ] [ 0.070112, 45.3648 ]
2023-03-07T03:18:28.247Z [ 0.070113, 0.002 ] [ 0.070112, 45.3648 ]
2023-03-07T03:18:28.249Z [ 0.070113, 0.002 ] [ 0.070112, 45.3648 ]
2023-03-07T03:18:28.251Z [ 0.070113, 0.002 ] [ 0.070112, 40.9148 ]
2023-03-07T03:18:28.348Z [ 0.070113, 0.002 ] [ 0.070112, 40.9148 ]
2023-03-07T03:18:28.404Z [ 0.070114, 0.0004 ] [ 0.070113, 32.0967 ]
2023-03-07T03:18:28.503Z [ 0.070114, 0.0004 ] [ 0.070113, 42.0945 ]
2023-03-07T03:18:28.602Z [ 0.070114, 0.0004 ] [ 0.070113, 41.3224 ]
2023-03-07T03:18:28.700Z [ 0.070114, 0.0004 ] [ 0.070113, 41.3224 ]
2023-03-07T03:18:29.107Z [ 0.070114, 0.0004 ] [ 0.070113, 41.3224 ]
2023-03-07T03:18:29.108Z [ 0.070114, 0.0004 ] [ 0.070113, 46.3856 ]
2023-03-07T03:18:29.200Z [ 0.070114, 0.0004 ] [ 0.070113, 46.3856 ]
2023-03-07T03:18:29.405Z [ 0.070114, 0.0004 ] [ 0.070113, 46.3856 ]
2023-03-07T03:18:29.519Z [ 0.070114, 0.0004 ] [ 0.070113, 45.2382 ]
2023-03-07T03:18:29.602Z [ 0.070114, 0.0004 ] [ 0.070113, 45.2382 ]
2023-03-07T03:18:29.703Z [ 0.070114, 0.0004 ] [ 0.070113, 45.2382 ]
2023-03-07T03:18:29.804Z [ 0.070114, 0.0004 ] [ 0.070113, 45.2382 ]
2023-03-07T03:18:29.906Z [ 0.070114, 0.0004 ] [ 0.070113, 45.2382 ]
2023-03-07T03:18:30.006Z [ 0.070114, 0.0004 ] [ 0.070113, 45.2382 ]
2023-03-07T03:18:30.105Z [ 0.070114, 0.0004 ] [ 0.070113, 45.2382 ]
2023-03-07T03:18:30.205Z [ 0.070114, 0.0004 ] [ 0.070113, 45.2382 ]
2023-03-07T03:18:30.304Z [ 0.070114, 0.0004 ] [ 0.070113, 45.2382 ]
2023-03-07T03:18:30.407Z [ 0.070114, 0.0004 ] [ 0.070113, 43.1089 ]
2023-03-07T03:18:30.502Z [ 0.070114, 0.0004 ] [ 0.070113, 43.1089 ]
2023-03-07T03:18:30.705Z [ 0.070114, 0.0004 ] [ 0.070113, 43.1089 ]
2023-03-07T03:18:30.901Z [ 0.070114, 0.0004 ] [ 0.070113, 43.1089 ]
2023-03-07T03:18:31.004Z [ 0.070114, 0.0004 ] [ 0.070113, 43.1089 ]
2023-03-07T03:18:31.102Z [ 0.070114, 0.0004 ] [ 0.070113, 44.3889 ]
2023-03-07T03:18:31.306Z [ 0.070114, 0.0004 ] [ 0.070113, 44.3889 ]
2023-03-07T03:18:31.402Z [ 0.070114, 0.0004 ] [ 0.070113, 39.6785 ]
2023-03-07T03:18:31.505Z [ 0.070114, 0.0004 ] [ 0.070113, 39.6785 ]
2023-03-07T03:18:31.605Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:31.803Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:31.906Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:32.003Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:32.102Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:32.202Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:32.304Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:32.404Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:32.502Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:32.605Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:32.705Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:32.902Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:33.003Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:33.104Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:33.210Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:33.302Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:33.405Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:33.604Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:33.807Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:33.903Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:34.106Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:34.306Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:34.403Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:34.506Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:34.606Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:34.709Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:34.806Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:34.903Z [ 0.070114, 0.0004 ] [ 0.070113, 44.5871 ]
2023-03-07T03:18:35.005Z [ 0.070114, 0.0004 ] [ 0.070113, 39.6785 ]
2023-03-07T03:18:35.111Z [ 0.070114, 0.0004 ] [ 0.070113, 39.6785 ]
2023-03-07T03:18:35.205Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:35.306Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:35.403Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:35.505Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:35.704Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:35.815Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:35.906Z [ 0.070114, 0.0004 ] [ 0.070113, 39.3271 ]
2023-03-07T03:18:36.106Z [ 0.070114, 0.0004 ] [ 0.070113, 47.6707 ]
2023-03-07T03:18:36.208Z [ 0.070114, 0.0004 ] [ 0.070113, 42.9589 ]
2023-03-07T03:18:36.307Z [ 0.070114, 0.0004 ] [ 0.070113, 42.9589 ]
2023-03-07T03:18:36.411Z [ 0.070114, 0.0004 ] [ 0.070113, 42.9589 ]
2023-03-07T03:18:36.507Z [ 0.070114, 0.0004 ] [ 0.070113, 42.9589 ]
2023-03-07T03:18:37.161Z [ 0.070114, 0.0004 ] [ 0.070113, 42.9589 ]
2023-03-07T03:18:37.161Z [ 0.070114, 0.0004 ] [ 0.070113, 42.9589 ]
2023-03-07T03:18:37.206Z [ 0.070114, 0.0004 ] [ 0.070113, 42.9589 ]
2023-03-07T03:18:37.306Z [ 0.070114, 0.0004 ] [ 0.070113, 42.9589 ]
2023-03-07T03:18:37.408Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:37.505Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:37.605Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:37.706Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:37.805Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:37.907Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:38.008Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:38.211Z [ 0.070114, 0.0004 ] [ 0.070113, 39.2749 ]
2023-03-07T03:18:38.308Z [ 0.070114, 0.0004 ] [ 0.070113, 39.6978 ]
2023-03-07T03:18:38.407Z [ 0.070114, 0.0004 ] [ 0.070113, 39.6978 ]
2023-03-07T03:18:38.509Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:38.610Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:38.705Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:38.807Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:38.910Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:39.007Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:39.107Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:39.209Z [ 0.070114, 0.0004 ] [ 0.070113, 39.0524 ]
2023-03-07T03:18:39.310Z [ 0.070114, 0.0004 ] [ 0.070113, 39.0524 ]
2023-03-07T03:18:39.411Z [ 0.070114, 0.0004 ] [ 0.070113, 39.0524 ]
2023-03-07T03:18:39.508Z [ 0.070114, 0.0004 ] [ 0.070113, 39.0524 ]
2023-03-07T03:18:39.607Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:39.708Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:39.816Z [ 0.070114, 0.0004 ] [ 0.070113, 39.4583 ]
2023-03-07T03:18:39.909Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:40.008Z [ 0.070114, 0.0004 ] [ 0.070113, 34.6153 ]
2023-03-07T03:18:40.106Z [ 0.070114, 0.0004 ] [ 0.070113, 43.7394 ]
2023-03-07T03:18:40.206Z [ 0.070114, 0.0004 ] [ 0.070113, 43.7394 ]
2023-03-07T03:18:40.314Z [ 0.070114, 0.0004 ] [ 0.070113, 43.7394 ]
2023-03-07T03:18:40.408Z [ 0.070114, 0.0004 ] [ 0.070113, 53.8482 ]
2023-03-07T03:18:40.508Z [ 0.070114, 0.0004 ] [ 0.070113, 43.7394 ]
2023-03-07T03:18:40.610Z [ 0.070114, 0.0004 ] [ 0.070113, 43.7394 ]
2023-03-07T03:18:40.709Z [ 0.070114, 0.0004 ] [ 0.070113, 43.7394 ]
2023-03-07T03:18:40.807Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:40.908Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:41.008Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:41.114Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:41.210Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:41.307Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:41.409Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:41.508Z [ 0.070114, 0.0004 ] [ 0.070113, 44.0915 ]
2023-03-07T03:18:41.609Z [ 0.070114, 0.0004 ] [ 0.070113, 44.0915 ]
2023-03-07T03:18:41.707Z [ 0.070114, 0.0004 ] [ 0.070113, 44.0915 ]
2023-03-07T03:18:41.809Z [ 0.070114, 0.0004 ] [ 0.070113, 44.0915 ]
2023-03-07T03:18:42.010Z [ 0.070114, 0.0004 ] [ 0.070113, 44.0915 ]
2023-03-07T03:18:42.132Z [ 0.070114, 0.0004 ] [ 0.070113, 44.0915 ]
2023-03-07T03:18:42.209Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:42.508Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:42.609Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:42.710Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:42.809Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:42.910Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:43.008Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:43.111Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:43.214Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:43.311Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2458 ]
2023-03-07T03:18:43.410Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2458 ]
2023-03-07T03:18:43.511Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2458 ]
2023-03-07T03:18:43.619Z [ 0.070114, 0.0004 ] [ 0.070113, 53.3818 ]
2023-03-07T03:18:43.725Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2458 ]
2023-03-07T03:18:43.809Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2458 ]
2023-03-07T03:18:43.918Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2458 ]
2023-03-07T03:18:44.010Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2458 ]
2023-03-07T03:18:44.111Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2458 ]
2023-03-07T03:18:44.211Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2458 ]
2023-03-07T03:18:44.412Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2458 ]
2023-03-07T03:18:44.867Z [ 0.070114, 0.0004 ] [ 0.070113, 54.1613 ]
2023-03-07T03:18:44.911Z [ 0.070114, 0.0004 ] [ 0.070113, 54.1613 ]
2023-03-07T03:18:45.212Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:45.311Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:45.410Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:45.511Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:45.609Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:45.811Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:45.911Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:46.011Z [ 0.070114, 0.0004 ] [ 0.070113, 39.1642 ]
2023-03-07T03:18:46.112Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2363 ]
2023-03-07T03:18:46.212Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2363 ]
2023-03-07T03:18:46.312Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2363 ]
2023-03-07T03:18:47.019Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2363 ]
2023-03-07T03:18:47.112Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2363 ]
2023-03-07T03:18:47.317Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2363 ]
2023-03-07T03:18:47.410Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2363 ]
2023-03-07T03:18:47.613Z [ 0.070114, 0.0004 ] [ 0.070113, 44.2363 ]
